"Subject","event_no","instruction","valence","SCR_mean_instruction","SCR_mean_stimulus","log_SCR_mean_instruction","log_SCR_mean_stimulus"
79,14,"Upregulate","Neutral",0.998097555759341,0.995503770216103,-0.00190425618615139,-0.00450636822629034
79,14,"Upregulate","Negative",0.998407871483386,0.995944339843607,-0.00159339730011029,-0.00406390665024801
79,15,"Downregulate","Neutral",0.993185779805412,0.99410499180354,-0.006837543004578,-0.00591245234666802
79,15,"Downregulate","Negative",0.998721858201856,0.996416451261644,-0.00127895931805091,-0.00358998503024753
79,15,"Upregulate","Neutral",0.996248852741323,0.994006038061278,-0.00375820045546628,-0.00601199783568461
79,15,"Upregulate","Negative",0.998325348367938,0.995991141104849,-0.00167605542857219,-0.00401691591013806
79,16,"Downregulate","Neutral",0.998701197619692,0.996672778574049,-0.00129964655514301,-0.0033327689357728
79,16,"Downregulate","Negative",0.998626730050867,0.996249472827999,-0.00137421374846907,-0.00375757803418961
79,16,"Upregulate","Neutral",0.99736859605118,0.995557178788615,-0.00263487217773493,-0.00445271987107341
79,16,"Upregulate","Negative",0.998596270961745,0.996780330122155,-0.00140471518882828,-0.00322486416716757
80,1,"Downregulate","Neutral",0.997768121066821,0.994390868541378,-0.00223437328705342,-0.00562492171056396
80,1,"Downregulate","Negative",0.999892168023785,1.00009515173457,-0.000107837790500196,9.51472079279366e-05
80,1,"Upregulate","Neutral",1.00036978073477,1.01805503411737,0.000369712382720659,0.0178939776861164
80,1,"Upregulate","Negative",0.997678124658344,0.996402905483452,-0.00232457507397813,-0.00360357961737939
80,2,"Downregulate","Neutral",0.997270568468682,0.993361488523745,-0.00273316322136833,-0.0066606444010635
80,2,"Downregulate","Negative",0.998332656389639,0.996745130237367,-0.00166873517474441,-0.00326017837357402
80,2,"Upregulate","Neutral",0.99856636936391,0.999166456047609,-0.00143465926772638,-0.000833891543319576
80,2,"Upregulate","Negative",0.998281858415779,0.998459115494421,-0.00171961928231165,-0.00154207288904019
80,3,"Downregulate","Neutral",0.997540652082444,0.995951820768095,-0.00246237708117602,-0.00405639529033304
80,3,"Downregulate","Negative",1.00346770399727,1.01314859477429,0.00346170537539405,0.0130629023414028
80,3,"Upregulate","Neutral",0.996481085211266,0.992950529250033,-0.00352512073244778,-0.00707443566436765
80,3,"Upregulate","Negative",0.998222030656502,0.996149241669136,-0.00177955180698415,-0.00385819158931608
80,4,"Downregulate","Neutral",0.998616380766051,0.996574898974019,-0.00138457731889345,-0.00343098011264963
80,4,"Downregulate","Negative",0.998281236104257,0.996331382651197,-0.00172024266508725,-0.00367536322918499
80,4,"Upregulate","Neutral",0.997921839609401,0.995570667497741,-0.0020803227622595,-0.00443917105837365
80,4,"Upregulate","Negative",0.997452094538472,0.994025075483298,-0.00255115689672229,-0.00599284579938999
80,5,"Downregulate","Neutral",0.99829833234377,0.995615059850121,-0.00170311713722651,-0.00439458219679462
80,5,"Downregulate","Negative",0.997520851822179,0.994024564971575,-0.0024822263542211,-0.00599335937984845
80,5,"Upregulate","Neutral",0.997849825208751,0.994488794481963,-0.00215248973601834,-0.0055264482408164
80,5,"Upregulate","Negative",0.998108885137538,0.995079232310226,-0.00189290527778347,-0.00493291453134269
80,6,"Downregulate","Neutral",0.997958363560955,0.994476672492871,-0.00204372341977423,-0.0055386374811966
80,6,"Downregulate","Negative",0.999268923526816,0.997686278346906,-0.000731343839906822,-0.00231640244290429
80,6,"Upregulate","Neutral",0.998258169102439,0.995913119631311,-0.00174334964886034,-0.00409525448806643
80,6,"Upregulate","Negative",0.999603451141756,0.999124857692151,-0.000396627504534711,-0.000875525468441632
80,7,"Downregulate","Neutral",0.998266382182194,0.995783740749312,-0.00173512227219294,-0.00422517273491914
80,7,"Downregulate","Negative",0.998336776954652,0.995599532936473,-0.00166460773637724,-0.00441017761649936
80,7,"Upregulate","Neutral",0.99992283813988,1.00779619135779,-7.71648372498884e-05,0.0077659580924984
80,7,"Upregulate","Negative",0.998023231547896,0.995097111746576,-0.00197872483749932,-0.00491494684078736
80,8,"Downregulate","Neutral",0.998096415195577,0.995022676977862,-0.00190539892456307,-0.00498975115072873
80,8,"Downregulate","Negative",0.99903330625187,0.995332494610798,-0.000967161297874198,-0.00467843220639153
80,8,"Upregulate","Neutral",0.999566122052051,0.997042578450606,-0.00043397210022093,-0.00296180336188154
80,8,"Upregulate","Negative",1.00022243213653,0.997606031456158,0.000222407402173008,-0.00239683866810914
80,9,"Downregulate","Neutral",0.998656924339265,0.997294226038034,-0.00134397839523491,-0.00270944118494369
80,9,"Downregulate","Negative",0.999298925158328,0.998478100287636,-0.000701320709559867,-0.00152305897807135
80,9,"Upregulate","Neutral",0.998187995710563,0.997221850105769,-0.0018136479550622,-0.00278201611493582
80,9,"Upregulate","Negative",0.995849948641132,0.998107112718967,-0.004158686721756,-0.00189468105612869
80,10,"Downregulate","Neutral",0.998257110414928,0.995525808172702,-0.00174441018420595,-0.00448423097947175
80,10,"Downregulate","Negative",0.997830699593985,0.994461268814094,-0.00217165674649813,-0.00555412683202753
80,10,"Upregulate","Neutral",0.991531748882516,0.985231156765545,-0.00850431047341027,-0.0148789884230336
80,10,"Upregulate","Negative",1.0029727194198,1.00613409896885,0.00296830962664955,0.0061153619678117
80,11,"Downregulate","Neutral",1.05070945312517,1.0634334558979,0.0494656056504905,0.0615027828475753
80,11,"Downregulate","Negative",0.998139279026635,1.0048232768675,-0.00186245426508346,0.00481168213575117
80,11,"Upregulate","Neutral",0.996796303416623,0.99228517967663,-0.00320883940624284,-0.0077447334988496
80,11,"Upregulate","Negative",1.07191519154256,1.22587629909514,0.0694469471520426,0.203655934458668
80,12,"Downregulate","Neutral",1.00013921014184,0.998145661282001,0.000139200453004537,-0.00185606013242521
80,12,"Downregulate","Negative",0.998251162474909,0.995902846327585,-0.00175036852667823,-0.00410557000305604
80,12,"Upregulate","Neutral",1.12007247974287,1.09721356126962,0.113393397269271,0.0927738398933879
80,12,"Upregulate","Negative",0.998100861529488,0.992943722001807,-0.00190094412045838,-0.00708129126427871
80,13,"Downregulate","Neutral",0.99651303822359,0.991999733774717,-0.00349305539723104,-0.00803244006956107
80,13,"Downregulate","Negative",0.995740337191411,0.989875736718122,-0.00426876101827344,-0.0101758621981464
80,13,"Upregulate","Neutral",0.99497029513737,0.991506999062504,-0.00504239640248382,-0.00852927198264882
80,13,"Upregulate","Negative",0.996156989377693,0.991544615993126,-0.00385041396112171,-0.00849133355448026
80,14,"Downregulate","Neutral",0.997181617426019,0.993322659296606,-0.00282236169235778,-0.00669973388308971
80,14,"Downregulate","Negative",0.999387956055999,1.00103230574046,-0.00061223131935439,0.00103177327929629
80,14,"Upregulate","Neutral",0.996569743431694,0.991671493137138,-0.00343615338729763,-0.00836338265331352
80,14,"Upregulate","Negative",0.998646994845725,0.994841142812049,-0.0013539212922016,-0.00517221003511244
80,15,"Downregulate","Neutral",0.998172685588025,0.992937459365909,-0.00182898598759545,-0.00708759842500613
80,15,"Downregulate","Negative",1.00888266527917,1.13123415556071,0.00884344648180273,0.123309209799735
80,15,"Upregulate","Neutral",0.999769936076323,0.995602752944118,-0.000230090392441654,-0.00440694338191855
80,15,"Upregulate","Negative",1.00212744355535,1.09154207062906,0.0021251837518077,0.087591440130447
80,16,"Downregulate","Neutral",0.973597586430541,0.950377369135673,-0.0267572163273602,-0.0508961425936363
80,16,"Downregulate","Negative",0.99842308360043,1.0002760131865,-0.00157816104087125,0.000275975101864024
80,16,"Upregulate","Neutral",0.99934974658972,0.996580262097058,-0.000650464916721973,-0.00342559857171963
80,16,"Upregulate","Negative",0.997144405181374,0.993373677858634,-0.00285967980808028,-0.00664837368164898
81,1,"Downregulate","Neutral",1.02517505578502,1.03683124794458,0.0248633841398045,0.0361691849971473
81,1,"Downregulate","Negative",0.992302818423015,1.00619200470289,-0.00772695777270205,0.00617291301179482
81,1,"Upregulate","Neutral",1.00136324287602,1.01015575343078,0.00136231450408407,0.0101045302814246
81,1,"Upregulate","Negative",0.981025324344878,1.07658770319799,-0.0191570049233883,0.0737965051939163
81,2,"Downregulate","Neutral",1.02864694136776,1.0426364744105,0.028244289490588,0.0417525768282742
81,2,"Downregulate","Negative",0.996909069337433,1.07797281440943,-0.00309571745505478,0.0750822536246834
81,2,"Upregulate","Neutral",0.987494471213259,0.954973928980232,-0.012584380993917,-0.0460712383711844
81,2,"Upregulate","Negative",1.10220655987439,1.05672487449667,0.0973141340682215,0.0551743839783392
81,3,"Downregulate","Neutral",0.989063089109947,0.976253625966738,-0.0109971585851279,-0.0240328636566616
81,3,"Downregulate","Negative",0.99116225725313,0.995937640274068,-0.00887702722397314,-0.00407063352423567
81,3,"Upregulate","Neutral",0.996249171632775,0.983586017970028,-0.00375788036335286,-0.0165501838997089
81,3,"Upregulate","Negative",0.992609864292279,0.993315171391841,-0.00741757804593928,-0.00670727215166538
81,4,"Downregulate","Neutral",0.985885388198766,0.978672003341308,-0.0142151702851201,-0.0215587249252845
81,4,"Downregulate","Negative",1.00081667347556,0.999171069394137,0.000816340179226469,-0.00082927435881589
81,4,"Upregulate","Neutral",1.01368097627343,1.13408088436539,0.0135882366062932,0.125822529362815
81,4,"Upregulate","Negative",0.987487783735976,0.970941971509114,-0.0125911531836578,-0.0294885740532138
81,5,"Downregulate","Neutral",0.993355292571589,0.981479185879027,-0.00666688177945067,-0.0186944719305961
81,5,"Downregulate","Negative",0.989349661475246,1.04693741740638,-0.0107074593125988,0.0458691568510732
81,5,"Upregulate","Neutral",1.00379842182127,1.04048627159133,0.00379122603311139,0.0396881727148524
81,5,"Upregulate","Negative",0.995590653911367,0.99774358628087,-0.0044190959259253,-0.00225896325649501
81,6,"Downregulate","Neutral",0.994241916065368,0.992924358393202,-0.00577472561346826,-0.00710079266902624
81,6,"Downregulate","Negative",0.998409210891,0.988295687630345,-0.00159205575748698,-0.0117733470312073
81,6,"Upregulate","Neutral",1.09184125699563,1.05974691207089,0.0878654977039842,0.0580301174184688
81,6,"Upregulate","Negative",0.997359669684739,0.988190218787594,-0.00264382213507438,-0.0118800706283843
81,7,"Downregulate","Neutral",0.987822865434218,0.97842805502354,-0.0122518833056799,-0.0218080206299052
81,7,"Downregulate","Negative",0.991653628692861,0.982251446098942,-0.00838139729355709,-0.0179079483136085
81,7,"Upregulate","Neutral",0.998815366241418,0.988325597009431,-0.00118533599180046,-0.0117430838955012
81,7,"Upregulate","Negative",1.01186707266343,1.12569012559717,0.0117972111148667,0.118396292551195
81,8,"Downregulate","Neutral",0.993821850899807,0.984706788309358,-0.006197312835058,-0.0154113589678853
81,8,"Downregulate","Negative",0.997424754326432,0.98696025804014,-0.00257856732264121,-0.0131255057695217
81,8,"Upregulate","Neutral",1.00018178837632,1.00176996859796,0.000181771854816911,0.00176840404940381
81,8,"Upregulate","Negative",0.99645629977389,0.985390771064604,-0.00354999400499921,-0.0147169945903726
81,9,"Downregulate","Neutral",0.99460165838157,0.987492518226539,-0.00541296531743731,-0.0125863587150164
81,9,"Downregulate","Negative",1.12014682403731,1.05088772898571,0.11345976960554,0.0496352631495421
81,9,"Upregulate","Neutral",0.991126301023327,0.984714952608372,-0.00891330471713343,-0.0154030679057484
81,9,"Upregulate","Negative",0.979560973296759,1.00690306820509,-0.0206507941252991,0.00687935111434515
81,10,"Downregulate","Neutral",0.995520015498647,0.989168807559857,-0.00449004970447191,-0.0108902768285567
81,10,"Downregulate","Negative",0.992761855311672,0.982409535232573,-0.00726446715170239,-0.0177470155771474
81,10,"Upregulate","Neutral",0.997782202930959,0.984417925052451,-0.00222026002318944,-0.0157047515163808
81,10,"Upregulate","Negative",0.99691091502104,0.962677980660696,-0.00309386605059301,-0.0380363149427123
81,11,"Downregulate","Neutral",0.997289509820614,0.992755562805542,-0.00271417020918651,-0.00727080555606332
81,11,"Downregulate","Negative",0.995677834713392,0.989711671910086,-0.00433153284482529,-0.0103416187671135
81,11,"Upregulate","Neutral",0.997044394000075,0.992772539551417,-0.00295998242879814,-0.00725370507196002
81,11,"Upregulate","Negative",0.995844705820246,0.990605049019073,-0.00416395140514947,-0.00943936191077246
81,12,"Downregulate","Neutral",0.997163506237138,1.03343101855727,-0.00284052423470493,0.0328843524426029
81,12,"Downregulate","Negative",0.996805745217156,0.993471723922808,-0.00319936730468703,-0.00654967846946323
81,12,"Upregulate","Neutral",0.9969725506752,0.993447607350483,-0.00303204131987106,-0.00657395381063819
81,12,"Upregulate","Negative",0.996238897348393,0.99087089460508,-0.0037681933830814,-0.00917103103503552
81,13,"Downregulate","Neutral",0.99795657658244,0.994628864341538,-0.00204551405571701,-0.00538561206736554
81,13,"Downregulate","Negative",0.99239857218987,0.986978000134179,-0.0076304659101146,-0.0131075294280968
81,13,"Upregulate","Neutral",0.995857949236127,0.996092122946155,-0.00415065281778514,-0.00391553275691913
81,13,"Upregulate","Negative",0.999357138796092,1.00035343935967,-0.000643067927773435,0.000353376914692343
81,14,"Downregulate","Neutral",0.997877651114823,0.997228589894979,-0.00212460425926451,-0.00277525757225668
81,14,"Downregulate","Negative",0.998122343921003,0.999254729544232,-0.00187942108490118,-0.000745548307852552
81,14,"Upregulate","Neutral",0.996911637241451,0.993558695470989,-0.00309314159253107,-0.00646213924773086
81,14,"Upregulate","Negative",0.997524148008932,0.994378581592335,-0.00247892198088244,-0.00563727804381536
81,15,"Downregulate","Neutral",0.996966309518609,0.992601286660166,-0.00303830144821828,-0.00742621957720252
81,15,"Downregulate","Negative",0.99434961000686,0.995914490807404,-0.00566641383582575,-0.00409387768609205
81,15,"Upregulate","Neutral",0.999381646273465,1.05350781244205,-0.000618544986048605,0.0521253699366035
81,15,"Upregulate","Negative",0.991807976437435,0.983777054310114,-0.00822576257445141,-0.0163559784239851
81,16,"Downregulate","Neutral",0.999292378321834,0.998307739157961,-0.000707872160557371,-0.00169369433287251
81,16,"Downregulate","Negative",0.997382437636415,0.990169315114952,-0.00262099416990147,-0.00987932510803439
81,16,"Upregulate","Neutral",1.05599821150528,1.11478193208273,0.0544864916323368,0.108658809177064
81,16,"Upregulate","Negative",0.998656961776314,0.997509145111712,-0.00134394090783763,-0.00249396222835335
82,1,"Downregulate","Neutral",0.993900178992371,0.986977129146945,-0.00611850091726726,-0.0131084119073604
82,1,"Downregulate","Negative",0.999043122993675,0.998432398239334,-0.000957335105380863,-0.00156883173387959
82,1,"Upregulate","Neutral",0.996348540824848,1.00447168241115,-0.00365814202526853,0.0044617141449245
82,1,"Upregulate","Negative",0.996564722669443,0.99269353206625,-0.00344119144402354,-0.00733329090456381
82,2,"Downregulate","Neutral",0.994789203415668,0.988227728102405,-0.0052244201318183,-0.0118421137631631
82,2,"Downregulate","Negative",0.978471924938326,0.986449728401122,-0.0217631844959766,-0.0136429143707901
82,2,"Upregulate","Neutral",0.995651340097082,0.993300076876006,-0.00435814282638527,-0.0067224683662801
82,2,"Upregulate","Negative",1.00142261998454,1.03703760473868,0.00142160901943184,0.0363681915973138
82,3,"Downregulate","Neutral",0.996428565450966,0.991599703536849,-0.00357782734691462,-0.00843577779568318
82,3,"Downregulate","Negative",0.995393471249034,0.989026481843699,-0.00461717150119998,-0.0110341713339834
82,3,"Upregulate","Neutral",0.996846831289667,0.991033318300663,-0.00315815042166477,-0.00900712432865787
82,3,"Upregulate","Negative",0.996867432677496,0.991041680757044,-0.00313748408225779,-0.00899868624595672
82,4,"Downregulate","Neutral",0.999612041995302,0.996180821102101,-0.000388033279874336,-0.00382649058398835
82,4,"Downregulate","Negative",0.997438150439037,0.991959770932155,-0.00256513671287554,-0.00807272601539118
82,4,"Upregulate","Neutral",0.996729734158796,0.99259498623438,-0.00327562484731291,-0.0074325669856399
82,4,"Upregulate","Negative",0.996696548512383,0.993247456636221,-0.00330891992996005,-0.00677544493886152
82,5,"Downregulate","Neutral",0.997861272910133,0.995065039291865,-0.00214101743284493,-0.00494717783733883
82,5,"Downregulate","Negative",0.996995312721807,0.993176668480177,-0.00300921041369042,-0.00684671688444345
82,5,"Upregulate","Neutral",0.997515583669525,0.994023230830414,-0.00248750761381111,-0.00599470154190694
82,5,"Upregulate","Negative",0.99712990535248,0.995595820696887,-0.00287422126691326,-0.00441390627082681
82,6,"Downregulate","Neutral",0.998125710599258,0.995505008150819,-0.00187604807897917,-0.00450512470116884
82,6,"Downregulate","Negative",0.997801465348433,0.994785776224603,-0.00220095497697066,-0.00522786528075705
82,6,"Upregulate","Neutral",0.998738218952817,0.996437856599777,-0.00126257776314643,-0.00356850293991158
82,6,"Upregulate","Negative",0.998138339185227,0.999065984910119,-0.00186339585897792,-0.000934451553772358
82,7,"Downregulate","Neutral",0.998724303587293,0.996123643540194,-0.00127651080606136,-0.00388388900168741
82,7,"Downregulate","Negative",0.998726270071671,0.996407765003585,-0.00127454181178097,-0.00359870256588162
82,7,"Upregulate","Neutral",0.998634798465336,0.996653581862834,-0.00136613427129144,-0.00335202991741303
82,7,"Upregulate","Negative",0.999066930218129,0.99968484419368,-0.000933505362452739,-0.000315205478347821
82,8,"Downregulate","Neutral",0.999063286998133,0.997467364728463,-0.000937151991650786,-0.00253584781753075
82,8,"Downregulate","Negative",0.998916079593008,0.997632379343004,-0.00108450827355524,-0.00237042790265463
82,8,"Upregulate","Neutral",0.998716110317768,0.99674046930278,-0.00128471457471255,-0.00326485453936851
82,8,"Upregulate","Negative",0.998939947794931,1.00789929433294,-0.0010606144577879,0.00786825824246537
82,9,"Downregulate","Neutral",0.998812127918248,0.997460371332067,-0.00118857816100288,-0.00254285899519848
82,9,"Downregulate","Negative",0.99914915805814,0.998626552289659,-0.000851204113313832,-0.00137439175414293
82,9,"Upregulate","Neutral",0.99987977733725,1.00064628090088,-0.000120229890073942,0.00064607215131035
82,9,"Upregulate","Negative",0.998701037922643,0.997196464945747,-0.0012998064598897,-0.00280747231921493
82,10,"Downregulate","Neutral",1.00013649651854,1.00045326771176,0.000136487203742466,0.000453165016984955
82,10,"Downregulate","Negative",0.999873923581596,0.999885348946542,-0.000126084366704161,-0.000114657626392856
82,10,"Upregulate","Neutral",0.999073041946628,0.997132408499641,-0.000927387944669972,-0.00287171091795482
82,10,"Upregulate","Negative",1.00086456547702,1.0025963651481,0.000864191955563267,0.00259300041489853
82,11,"Downregulate","Neutral",0.999968574193481,0.999966119052347,-3.14263003198286e-05,-3.38815216253802e-05
82,11,"Downregulate","Negative",0.99976746567116,0.999407736442717,-0.000232561369139175,-0.000592439014625091
82,11,"Upregulate","Neutral",0.999107929508916,0.997799342981129,-0.000892468622756015,-0.00220308202291619
82,11,"Upregulate","Negative",0.999550667940237,0.999177579559635,-0.000449433039663155,-0.000822758813591637
82,12,"Downregulate","Neutral",1.02150134338171,1.10021746161056,0.0212734503815883,0.0955078526389976
82,12,"Downregulate","Negative",0.998632149783529,0.996282317040954,-0.00136878657754356,-0.00372461071780841
82,12,"Upregulate","Neutral",1.00029154346618,0.998795154046658,0.000291500975637461,-0.00120557236376095
82,12,"Upregulate","Negative",0.997856568231126,0.995542041272069,-0.00214573220655621,-0.004467925056625
82,13,"Downregulate","Neutral",0.998142481063949,0.996443006601534,-0.00185924626371057,-0.003563334540885
82,13,"Downregulate","Negative",0.998282826198666,0.995969156308307,-0.00171864983424445,-0.00403898943898425
82,13,"Upregulate","Neutral",0.998746689206947,0.993887671996504,-0.00125409684387075,-0.00613108475096116
82,13,"Upregulate","Negative",0.998581936162107,0.996795858471576,-0.00141907024196005,-0.00320928578143953
82,14,"Downregulate","Neutral",0.998644587597405,0.996634229307201,-0.00135633180485902,-0.0033714476407603
82,14,"Downregulate","Negative",0.998665862417125,0.99714615194696,-0.00133502833676748,-0.00285792804168926
82,14,"Upregulate","Neutral",0.998713776049205,0.996957575742581,-0.00128705184680342,-0.00304706183881528
82,14,"Upregulate","Negative",0.998416770023902,0.999504072216225,-0.00158448460909969,-0.000496050796630422
82,15,"Downregulate","Neutral",0.998347644696496,1.02031260382019,-0.00165372194819099,0.0201090546760361
82,15,"Downregulate","Negative",0.998508978472366,0.996286687622278,-0.00149213420638815,-0.00372022383703906
82,15,"Upregulate","Neutral",0.99590599663061,0.990676461727604,-0.0041024067446571,-0.00936727451867298
82,15,"Upregulate","Negative",0.994710309237447,0.988971911961704,-0.00530373070994117,-0.0110893482058956
82,16,"Downregulate","Neutral",0.997791175565332,0.995034335063665,-0.00221126748553583,-0.00497803481724416
82,16,"Downregulate","Negative",0.997924199345749,0.994940581872038,-0.00207795811458491,-0.00507226031817764
82,16,"Upregulate","Neutral",0.997310880464394,0.994487294826548,-0.00269274171264627,-0.00552795620807936
82,16,"Upregulate","Negative",0.998308240952293,0.99615214736896,-0.00169319168806118,-0.0038552746613455
83,1,"Downregulate","Neutral",0.986419191562951,0.974321579806343,-0.0136738711544519,-0.0260138657595448
83,1,"Downregulate","Negative",0.992162748782907,1.00047759728506,-0.00786812388075129,0.000477483271774527
83,1,"Upregulate","Neutral",1.04104092665457,1.03953861423564,0.0402211036098554,0.0387769745578338
83,1,"Upregulate","Negative",0.981159699876844,0.968672391029397,-0.0190200397233512,-0.031828814009541
83,2,"Downregulate","Neutral",1.00916576325866,1.02699015633274,0.00912401257461246,0.0266323460248648
83,2,"Downregulate","Negative",1.0003021935682,0.997044307392247,0.000302147916917061,-0.00296006929336792
83,2,"Upregulate","Neutral",0.993224050343671,0.995817960111023,-0.00679901063559453,-0.00419080907505714
83,2,"Upregulate","Negative",0.993848515041433,0.98252528049905,-0.00617048329421993,-0.0176292047819146
83,3,"Downregulate","Neutral",0.990270641821203,1.02175955308666,-0.00977699763682281,0.0215261931485709
83,3,"Downregulate","Negative",1.00390700594685,1.06862566960929,0.00389939342079993,0.0663734019723636
83,3,"Upregulate","Neutral",1.002871717354,1.00563865766743,0.00286760185087659,0.00562281994505297
83,3,"Upregulate","Negative",0.998975508452236,1.00238143546807,-0.00102501669793504,0.00237860434449337
83,4,"Downregulate","Neutral",1.00835011215942,1.04154351505002,0.00831544283435569,0.040703761979084
83,4,"Downregulate","Negative",0.994056056975024,0.980175111947211,-0.00596167856861454,-0.0200240376194814
83,4,"Upregulate","Neutral",0.999827262515343,0.993308410275841,-0.000172752405494102,-0.00671407879189896
83,4,"Upregulate","Negative",1.02460594532593,0.997812043731994,0.0243080950885296,-0.00219035334142097
83,5,"Downregulate","Neutral",0.988681415282997,0.973014937425241,-0.0113831273802279,-0.0273558449866942
83,5,"Downregulate","Negative",1.00159302309439,0.985681009416516,0.00159175557904299,-0.0144224965848877
83,5,"Upregulate","Neutral",0.987256192104065,0.953849224542749,-0.0128257067620524,-0.0472496655770392
83,5,"Upregulate","Negative",1.03071954032541,1.00371694655654,0.0302571411863335,0.00371005578050703
83,6,"Downregulate","Neutral",0.991740707236524,0.978029051820476,-0.00829358969812163,-0.0222159040506049
83,6,"Downregulate","Negative",0.991818950021228,0.980431969902058,-0.00821469841349828,-0.0197620188206159
83,6,"Upregulate","Neutral",0.993623951489853,0.984382229360053,-0.00639646232670197,-0.0157410128833067
83,6,"Upregulate","Negative",0.99387346418465,0.985261726312635,-0.00614538004187423,-0.0148479611127044
83,7,"Downregulate","Neutral",0.995130925094917,0.99235213721088,-0.0048809674698624,-0.00767725765960638
83,7,"Downregulate","Negative",0.995547823732188,0.989785048932536,-0.00446211671997509,-0.0102674817183255
83,7,"Upregulate","Neutral",0.996120883060066,0.990671565114806,-0.00388666022790049,-0.00937221722710327
83,7,"Upregulate","Negative",0.99636188589267,0.990733570375949,-0.00364474813959072,-0.00930963006605004
83,8,"Downregulate","Neutral",0.997473905452766,0.996038906921746,-0.00252929050739729,-0.00396895898604085
83,8,"Downregulate","Negative",0.996757839064713,0.992485082331048,-0.00324742812685485,-0.00754329693067838
83,8,"Upregulate","Neutral",0.996714758254754,0.991690161113737,-0.00329065000010662,-0.00834455807176623
83,8,"Upregulate","Negative",0.996855619395047,0.993490653625424,-0.00314933455711398,-0.00653062455799527
83,9,"Downregulate","Neutral",1.02053731680729,1.05219912926442,0.0203292697793015,0.0508823827761382
83,9,"Downregulate","Negative",0.997347874960161,0.993813325131191,-0.00265564815399077,-0.006205891641389
83,9,"Upregulate","Neutral",0.998676539350878,0.995148744851055,-0.0013243371966367,-0.00486306068378804
83,9,"Upregulate","Negative",0.998460693535643,0.994742589020182,-0.00154049241373528,-0.0052712797956567
83,10,"Downregulate","Neutral",0.997861730478464,0.996294626986394,-0.00214055888390747,-0.00371225491345483
83,10,"Downregulate","Negative",0.997110119681153,0.993112670037476,-0.00289406408530918,-0.00691115708606138
83,10,"Upregulate","Neutral",0.996356671456765,0.992092694531372,-0.00364998162917281,-0.00793873399478652
83,10,"Upregulate","Negative",0.997819646651963,0.99382560945792,-0.0021827337791481,-0.00619353091880951
83,11,"Downregulate","Neutral",0.998203544637875,0.99535630983822,-0.00179807092320493,-0.00465450558624865
83,11,"Downregulate","Negative",0.996702940944141,0.993382654251841,-0.00330250633169015,-0.00663933745202893
83,11,"Upregulate","Neutral",0.998664953880352,0.997175187263468,-0.00133593808768634,-0.00282881004957862
83,11,"Upregulate","Negative",0.998055540591321,0.998665483826504,-0.00194635232407083,-0.00133540743322693
83,12,"Downregulate","Neutral",1.07702910525895,1.1350486323044,0.0742064221906714,0.126675497860705
83,12,"Downregulate","Negative",1.0005275452078,1.0201529805739,0.000527406104745,0.019952597004966
83,12,"Upregulate","Neutral",1.01415808637612,1.01521144522777,0.0140587967412525,0.0150969112195106
83,12,"Upregulate","Negative",1.01387528031555,1.03245597346174,0.0137798998877279,0.0319404042288872
83,13,"Downregulate","Neutral",0.990096815101655,0.97851536657276,-0.00995254760295393,-0.021718788055969
83,13,"Downregulate","Negative",1.02673848604252,0.986460790678258,0.0263872598082257,-0.0136317002006302
83,13,"Upregulate","Neutral",0.992637899165343,0.978239631335111,-0.00738933484770308,-0.0220006171452206
83,13,"Upregulate","Negative",0.964862002562274,0.955730415595729,-0.0357701903951282,-0.0452793977526485
83,14,"Downregulate","Neutral",1.04544656465895,0.998010339767663,0.0444441287372148,-0.00199164223570211
83,14,"Downregulate","Negative",0.979352042710861,0.9626526463731,-0.0208641069012955,-0.0380626317604491
83,14,"Upregulate","Neutral",1.00522896098464,0.995827059885158,0.0052153374388436,-0.00418167112723665
83,14,"Upregulate","Negative",1.21428910852133,1.18029757055854,0.194158809689913,0.165766585125375
83,15,"Downregulate","Neutral",0.98422027044153,0.982454500784234,-0.0159055549062955,-0.0177012459454124
83,15,"Downregulate","Negative",1.0144549226299,0.987926017644228,0.014351446206263,-0.0121474649648806
83,15,"Upregulate","Neutral",1.07708700912474,1.01290725240152,0.0742601833276991,0.0128246637220207
83,15,"Upregulate","Negative",1.004048713276,1.00414658893453,0.00404053929172069,0.00413801552672998
83,16,"Downregulate","Neutral",1.00017333163373,0.971968680977435,0.000173316613537122,-0.028431696257443
83,16,"Downregulate","Negative",0.999230248868659,1.05655600195745,-0.000770047541860785,0.0550145637277898
83,16,"Upregulate","Neutral",0.992277616364448,0.978948697833909,-0.00775235564333167,-0.0212760404458263
83,16,"Upregulate","Negative",0.992777172614766,0.990875811452844,-0.00724903829044273,-0.00916606889961313
84,1,"Downregulate","Neutral",0.993352443876225,1.05427449414038,-0.00666974953429118,0.0528528470861661
84,1,"Downregulate","Negative",0.994469052594087,1.01570326724022,-0.00554629973028441,0.015581246695591
84,1,"Upregulate","Neutral",0.988544589428756,0.979387007191717,-0.0115215292160663,-0.0208284058916465
84,1,"Upregulate","Negative",0.993249984669415,0.983007910582082,-0.00677289972219894,-0.0171381114796785
84,2,"Downregulate","Neutral",0.993232980804416,0.983216400952325,-0.00679001929009264,-0.0169260396730167
84,2,"Downregulate","Negative",0.992295172628975,0.980845734298708,-0.00773466290399174,-0.0193400853005412
84,2,"Upregulate","Neutral",0.99863820650101,0.988024033865902,-0.00136272158242453,-0.0120482557549317
